epoch,train_loss,val_threshold,val_acc,val_balanced_acc,val_precision,val_recall,val_f1,val_auroc,val_auprc,val_tn,val_fp,val_fn,val_tp
1,0.06940309584140777,0.25,0.9646302250803859,0.9609434764130897,0.976,0.9384615384615385,0.9568627450980393,0.9940076498087549,0.9925275001056885,178,3,8,122
2,0.0347284622490406,0.3,0.9453376205787781,0.9346153846153846,1.0,0.8692307692307693,0.9300411522633745,0.9809604759881003,0.979509612853134,181,0,17,113
3,0.02749160662293434,0.4,0.954983922829582,0.9483212919677009,0.9833333333333333,0.9076923076923077,0.944,0.9921801954951126,0.9903581688808938,179,2,12,118
4,0.02854646064341068,0.25,0.9421221864951769,0.9437739056523586,0.9117647058823529,0.9538461538461539,0.9323308270676691,0.990990225244369,0.9887037161129583,169,12,6,124
5,0.02556690737605095,0.4,0.9646302250803859,0.958776030599235,0.9917355371900827,0.9230769230769231,0.9561752988047809,0.9937101572460688,0.9922669395020306,180,1,10,120
6,0.02598739892244339,0.3,0.9614147909967846,0.9560135996600085,0.9836065573770492,0.9230769230769231,0.9523809523809523,0.9933701657458563,0.9916876943926812,179,2,10,120
